Longitude,Latitude,1976-1977,1978-1979,1980-1981,1982-1983,1984-1985,1986-1987,1988-1989,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017
177,61,-0.4792,0.4258,0.349,0.3874,0.3445,0.434,0.461,0.6777,0.3035,0.5713,1.3932,-0.0688,0.563,1.4227,1.4524,1.2599,0.7098,1.0144,0.6726,1.9113,2.1168
177,-27,0.1881,0.0401,0.3221,0.0156,0.0658,-0.2047,0.5425,0.1402,-0.2765,-0.1933,0.2629,0.8478,0.5568,0.4386,0.5275,0.3153,0.5138,0.6471,0.2857,0.3696,0.8326
177,-29,0.0772,0.0314,0.3782,0.0412,0.1635,-0.0914,0.5335,0.1129,-0.3174,-0.0863,0.223,0.9274,0.5497,0.4616,0.5453,0.3625,0.419,0.59,0.2395,0.5327,0.8807
177,-33,-0.016,0.1188,0.2458,-0.0265,0.353,0.067,0.6044,0.12,-0.5238,0.0367,0.2176,1.0644,0.548,0.5444,0.4616,0.3637,0.2787,0.5349,0.2528,0.5119,0.9258
177,35,-0.3007,-0.018,-0.0371,-0.2495,-0.2179,-0.218,0.6063,0.6624,-0.3683,-0.1781,-0.7817,0.758,0.5479,0.7138,0.4252,0.2289,0.4476,0.7742,0.5329,0.0556,0.6021
177,79,-0.1638,-0.3385,0.868,0.1625,0.0708,-0.2235,0.7344,1.5395,-0.348,1.0791,0.244,0.0008,0.5293,1.4807,1.1966,1.4274,1.043,2.2198,1.1291,1.9914,2.3553
177,-11,0.0815,0.1399,0.2517,0.3683,0.2781,0.1547,0.2318,0.464,0.2554,0.5356,0.4079,0.298,0.527,0.6853,0.6763,0.7092,0.4134,0.5375,0.5628,0.6204,0.8528
177,19,-0.2307,-0.2122,0.0222,-0.4095,0.1678,-0.1576,0.2365,-0.0273,-0.3763,0.1773,0.1904,0.0287,0.5233,0.1917,0.4166,0.4704,0.4163,0.2124,0.4547,0.3905,0.5509
177,-23,0.3008,-0.006,0.2319,-0.0606,0.1717,-0.4179,0.5476,0.1343,-0.3393,-0.2545,0.3197,0.6502,0.521,0.3883,0.3624,0.3695,0.5707,0.6378,0.4616,0.1686,0.6358
177,-31,0.0415,0.0688,0.3705,0.0263,0.2609,-0.0418,0.5613,0.1071,-0.403,-0.0098,0.1765,0.9848,0.5164,0.4919,0.4993,0.3571,0.3087,0.5695,0.2096,0.5785,0.944
177,-25,0.2824,0.0542,0.2719,-0.0247,0.0676,-0.3718,0.5381,0.1288,-0.3014,-0.2643,0.2467,0.7614,0.4945,0.398,0.4349,0.2676,0.5243,0.6582,0.3481,0.1995,0.7477
177,-61,0.5923,0.8116,0.8436,0.8007,0.6825,1.0656,0.8234,0.676,0.9464,0.8428,0.6873,0.2116,0.4934,0.7929,0.8656,0.3818,0.4916,0.6185,0.6982,0.5939,0.6256
177,-51,0.1909,0.4688,0.4523,0.28,0.5403,0.8054,0.0602,0.0475,-0.0186,0.0185,0.0887,-0.0604,0.4934,0.2582,0.1408,-0.0345,-0.2117,0.082,0.3665,0.1833,0.1682
177,-49,0.1336,0.5137,0.5985,0.1008,0.6283,0.9643,-0.0626,0.1269,-0.1616,0.0398,0.0838,0.082,0.4905,0.0957,0.1441,-0.2674,-0.3574,0.0897,0.3383,0.0513,0.2548
177,-47,0.0166,0.4838,0.6539,-0.0057,0.741,1.0433,-0.0237,0.2019,-0.1972,0.0461,0.1295,0.3136,0.4788,-0.0114,0.0904,-0.4379,-0.4543,0.1094,0.4081,-0.0126,0.4692
177,77,-0.123,0.1218,0.7251,0.1923,0.0944,-0.0427,0.9163,1.3738,0.1405,0.6385,1.0837,0.247,0.4716,1.7406,1.3578,1.9141,1.1085,1.9857,1.0658,2.1739,2.8194
177,37,-0.2752,0.146,-0.0671,-0.3747,-0.3338,-0.32,0.2879,0.7792,-0.4537,-0.2479,-0.6593,0.5586,0.431,0.7211,0.4641,0.2152,0.4924,0.9754,0.6398,-0.1354,0.4853
177,-9,0.0428,0.1692,0.2682,0.3852,0.2104,0.2566,0.1183,0.5252,0.3076,0.6297,0.3822,0.1516,0.4288,0.7791,0.7291,0.6943,0.3604,0.37,0.5607,0.7597,0.8649
177,-77,-1.1424,-0.8983,0.6298,-0.2497,0.3118,0.3532,1.0608,0.6061,0.121,-0.2334,0.7515,0.3342,0.3928,0.6221,-0.0694,1.0982,0.9097,1.3843,1.2688,0.7557,0.669
177,-79,-1.1569,-0.9535,0.6004,-0.3061,0.3046,0.2557,1.0766,0.5836,0.1149,-0.2445,0.7262,0.2716,0.3925,0.6355,-0.0912,1.0683,0.8425,1.3606,1.2492,0.7239,0.6388
177,-67,-0.6189,0.1543,1.217,0.3451,0.1463,0.8776,0.6333,0.8077,0.2177,-0.0745,0.6792,0.3688,0.3849,0.3708,0.3785,1.1791,1.1423,1.4501,1.1884,0.8635,1.0315
177,-75,-1.0789,-0.767,0.6876,-0.1821,0.3083,0.4432,1.0199,0.6351,0.1297,-0.2143,0.7511,0.3561,0.3801,0.5805,-0.0416,1.0979,0.9572,1.3859,1.255,0.765,0.7112
177,-69,-0.7819,-0.1653,0.999,0.128,0.2292,0.7561,0.745,0.7331,0.1595,-0.1282,0.742,0.4311,0.3773,0.4272,0.1969,1.1375,1.1187,1.4348,1.2162,0.8464,0.9444
177,-73,-1.0159,-0.6384,0.7442,-0.1258,0.2971,0.5374,0.9782,0.657,0.1372,-0.1921,0.7502,0.376,0.3658,0.5467,-0.0145,1.102,1.0048,1.3956,1.242,0.7643,0.7475
177,-71,-0.9354,-0.4737,0.8218,-0.0498,0.277,0.6228,0.9049,0.6805,0.1452,-0.1683,0.7567,0.4056,0.3615,0.5049,0.0365,1.114,1.0551,1.4123,1.2293,0.7815,0.8074
177,-81,-1.1284,-0.9321,0.5899,-0.3461,0.2877,0.1644,1.045,0.5597,0.0906,-0.2655,0.6808,0.1973,0.3538,0.6248,-0.0878,1.0045,0.8043,1.3193,1.2136,0.6983,0.6179
177,-3,-0.0251,0.1208,0.2405,0.1818,0.107,0.4927,0.0573,0.5409,0.2458,0.4658,0.3182,0.0844,0.3319,0.6623,0.7709,0.6219,0.394,0.3269,0.2105,0.5832,0.5248
177,17,-0.2951,-0.2026,0.0664,-0.4163,0.109,-0.0667,0.2117,0.0432,-0.3489,0.2604,0.266,-0.0819,0.324,0.2683,0.4445,0.4193,0.3561,0.2202,0.3896,0.5001,0.5321
177,-65,0.5049,0.7461,0.8001,0.6855,0.5544,0.8015,0.6622,0.5595,0.8339,0.6444,0.476,0.0761,0.3182,0.6225,0.6548,0.2133,0.3139,0.4149,0.4937,0.4025,0.5202
177,-63,0.5049,0.7461,0.8001,0.6855,0.5544,0.8015,0.6622,0.5595,0.8339,0.6444,0.476,0.0761,0.3182,0.6225,0.6548,0.2133,0.3139,0.4149,0.4937,0.4025,0.5202
177,39,-0.2177,0.24,-0.0293,-0.4008,-0.5852,-0.5724,0.1142,0.9321,-0.3644,0.0585,-0.448,0.3522,0.2999,0.5799,0.433,0.3518,0.6239,1.0547,0.7354,-0.2091,0.237
177,-7,0.0923,0.2679,0.3671,0.4059,0.1157,0.4226,0.0012,0.5941,0.3726,0.6999,0.3694,-0.0004,0.2629,0.8311,0.7556,0.6471,0.2524,0.1161,0.4782,0.8827,0.8367
177,59,-0.3708,0.2834,0.2506,0.1875,0.2486,0.3311,0.2849,0.4775,0.1708,0.4128,0.9739,-0.1311,0.2211,0.9694,1.1466,0.9049,0.5733,0.6612,0.539,1.5427,1.4859
177,-5,0.0799,0.247,0.3607,0.329,0.0724,0.4991,-0.0249,0.5841,0.3298,0.6413,0.3378,-0.0449,0.2049,0.7803,0.7572,0.6178,0.2542,0.0635,0.3451,0.8177,0.7169
177,51,0.1174,0.2547,0.4734,0.3648,0.5149,0.4279,0.1823,0.5153,0.2657,0.4468,1.0537,0.1748,0.1666,0.5809,0.6262,0.5606,0.4473,0.4305,0.4269,1.0846,0.9604
177,47,-0.2016,-0.2396,0.1026,0.07,0.3615,-0.0632,0.0339,0.6165,-0.2255,0.4724,1.0322,0.3412,0.1574,0.2577,0.532,0.7672,0.6926,0.6291,0.8269,0.7772,0.2496
177,49,0.0087,0.0134,0.297,0.2136,0.4685,0.2459,0.1722,0.6177,0.0524,0.3926,1.0333,0.1905,0.1513,0.4434,0.5938,0.6127,0.5738,0.4779,0.5739,0.9722,0.5386
177,7,0.1596,0.1614,0.2009,0.1435,-0.0514,0.3838,0.0659,0.6508,0.2659,0.4723,0.4493,-0.191,0.1275,0.4856,0.578,0.2766,0.0156,-0.0095,0.2502,0.7241,0.6259
177,45,-0.4835,-0.4216,-0.1162,-0.0902,0.0607,-0.4675,-0.3217,0.4318,-0.3121,0.7422,0.7445,0.3577,0.1273,-0.0207,0.2562,0.7522,0.8563,0.8195,1.0398,0.4897,0.0615
177,9,0.1458,0.1819,0.1865,-0.0671,-0.0766,0.3012,0.1099,0.5206,0.0572,0.4182,0.4454,-0.2148,0.1257,0.3648,0.4436,0.2634,0.0222,0.0346,0.223,0.6497,0.5508
177,15,-0.2511,-0.0861,0.1976,-0.4426,-0.0193,0.0324,0.1648,0.1408,-0.314,0.2595,0.3794,-0.1752,0.097,0.263,0.387,0.3154,0.1601,0.1206,0.2726,0.6096,0.4686
177,11,0.026,0.1667,0.2029,-0.2712,-0.1311,0.2001,0.0851,0.3911,-0.1225,0.3281,0.4072,-0.2954,0.0536,0.2955,0.3572,0.2479,-0.0006,0.0147,0.1875,0.6093,0.4204
177,43,-0.5319,-0.428,-0.2037,-0.1992,-0.1926,-0.7084,-0.4829,0.4364,-0.2146,0.8787,0.3947,0.2675,0.0399,-0.0498,0.1639,0.6993,0.908,0.9545,1.2226,0.29,-0.0485
177,5,0.1391,0.1653,0.2742,0.2681,-0.134,0.4428,-0.0915,0.7671,0.4662,0.4975,0.3796,-0.3078,0.038,0.6351,0.7175,0.2893,-0.0364,-0.1387,0.2358,0.8406,0.5823
177,41,-0.2981,-0.0173,-0.1006,-0.363,-0.6583,-0.8308,-0.2481,0.7771,-0.0799,0.6216,-0.2092,0.1838,-0.0005,0.289,0.3181,0.5842,0.6695,1.0531,1.0628,-0.0094,-0.1051
177,13,-0.136,0.0899,0.2553,-0.38,-0.1199,0.1336,0.0994,0.2926,-0.2238,0.2576,0.4171,-0.2823,-0.0056,0.2887,0.3467,0.2583,0.0158,0.0289,0.1978,0.6166,0.386
177,53,0.043,0.2772,0.4581,0.3208,0.4034,0.3744,0.1852,0.4902,0.2278,0.4141,1.0357,0.1054,-0.0171,0.569,0.6816,0.6256,0.439,0.4706,0.4332,1.1101,1.1037
177,3,0.1977,0.2294,0.4239,0.2895,-0.3254,0.5304,-0.3201,0.8833,0.6567,0.5351,0.2777,-0.5314,-0.1024,0.8001,0.8333,0.3225,-0.0998,-0.2905,0.1851,1.0187,0.4766
177,57,-0.3184,0.2441,0.2462,0.0829,0.1132,0.1754,0.1238,0.3804,-0.0063,0.2737,0.7518,-0.2044,-0.1631,0.5978,0.7962,0.6272,0.4505,0.4171,0.4123,1.272,1.1078
177,1,0.2342,0.2495,0.5182,0.36,-0.489,0.7076,-0.5314,1.0254,0.8706,0.5581,0.2503,-0.7294,-0.2342,0.9993,0.9482,0.3681,-0.1431,-0.3904,0.1367,1.2328,0.4255
177,-1,0.2336,0.4493,0.6153,0.4016,-0.4301,0.7547,-0.5337,0.917,0.8529,0.5657,0.2578,-0.5752,-0.2679,0.9844,0.9124,0.3774,-0.1456,-0.3667,0.1192,1.2037,0.511
177,55,-0.1604,0.2323,0.3283,0.1315,0.1796,0.2039,0.1236,0.4395,0.0391,0.2904,0.8475,-0.0981,-0.2708,0.4699,0.6667,0.5864,0.4363,0.4082,0.3849,1.1323,1.005
177,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
177,-87,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
177,-85,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
177,-83,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
175,83,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
175,85,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
175,87,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
175,89,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
175,27,0.1288,-0.157,-0.2471,-0.281,0.1625,-0.0996,0.3566,0.2721,-0.3228,-0.0899,-0.1015,0.7103,0.9431,0.4801,0.3143,0.4097,0.5596,0.5018,0.5795,0.269,0.734
175,25,0.1259,-0.0752,-0.0936,-0.3113,0.2665,-0.118,0.2974,0.0512,-0.2349,-0.0638,0.1012,0.5657,0.923,0.3182,0.3538,0.5309,0.5374,0.3971,0.5801,0.2869,0.6831
175,67,-0.7675,0.7781,0.5327,0.4972,0.0941,-0.014,0.5629,0.9645,-0.1836,0.5318,1.9423,-0.478,0.8694,2.179,1.4249,1.8501,0.7413,1.5428,0.8456,2.4867,3.6506
175,65,-0.83,0.7698,0.4822,0.5175,0.1057,0.0193,0.4703,0.8943,-0.2232,0.5458,1.9522,-0.5296,0.8459,2.1089,1.3749,1.7601,0.6839,1.4652,0.8401,2.4275,3.588
175,-37,-0.166,0.5406,0.4373,0.029,0.5157,0.3938,0.7416,0.482,-0.2824,0.3954,0.3134,1.2844,0.834,0.5968,0.5297,0.555,0.5554,0.8969,0.7092,0.6434,1.2272
175,69,-0.6811,0.7544,0.5584,0.4571,0.0868,-0.0238,0.655,1.0304,-0.1133,0.5275,1.9019,-0.3868,0.8309,2.1848,1.454,1.901,0.7999,1.5984,0.8594,2.4828,3.6305
175,-57,0.4344,0.6379,0.6611,0.4887,0.7102,1.1639,0.7235,0.3795,0.6119,0.6863,0.7816,0.4122,0.8205,0.9062,0.8503,0.5748,0.5044,0.5648,0.9104,0.6783,0.7823
175,-17,0.1711,-0.0493,0.1299,0.0667,0.3704,-0.1118,0.5551,0.2881,-0.0155,0.141,0.4599,0.6305,0.8059,0.5593,0.5893,0.7557,0.5945,0.8619,0.6702,0.4415,0.7812
175,-59,0.5459,0.7478,0.7654,0.5863,0.8303,1.2315,0.8472,0.5553,0.8922,0.9138,0.8904,0.4156,0.8041,1.0546,1.0409,0.6449,0.6788,0.8102,0.9908,0.8349,0.8544
175,23,0.1055,-0.0633,0.0235,-0.3616,0.2892,-0.2249,0.2771,-0.1073,-0.2422,-0.0045,0.1448,0.3894,0.7936,0.1667,0.3186,0.4938,0.4675,0.2662,0.512,0.3211,0.5925
175,-43,-0.0471,0.4152,0.2526,-0.1414,0.3765,0.6521,0.3613,0.435,-0.1911,0.191,0.2674,0.8049,0.788,0.6112,0.3659,0.3154,0.0819,0.2169,0.5262,0.3426,0.6593
175,29,0.1157,-0.1199,-0.2818,-0.2755,0.0921,-0.1,0.4712,0.4304,-0.4446,-0.0677,-0.2648,0.7957,0.7777,0.5628,0.1942,0.2597,0.5797,0.5609,0.4786,0.2586,0.6422
175,71,-0.554,0.7074,0.5982,0.4122,0.0923,-0.0162,0.7703,1.1225,-0.0235,0.5328,1.8732,-0.2593,0.7741,2.1738,1.4724,1.9704,0.8704,1.6654,0.8923,2.47,3.6193
175,-19,0.2003,0.0022,0.1175,-0.0639,0.2929,-0.2405,0.5794,0.2416,-0.1495,-0.0566,0.4254,0.6555,0.7738,0.4672,0.4563,0.6519,0.6619,0.8088,0.6286,0.3578,0.713
175,-41,-0.221,0.5516,0.4924,-0.0259,0.495,0.4093,0.7165,0.4828,-0.3026,0.3545,0.2647,1.2125,0.7607,0.5088,0.5037,0.5082,0.5115,0.949,0.7558,0.5687,1.2132
175,-35,-0.1124,0.3004,0.2555,0.125,0.5285,0.3147,0.7296,0.3185,-0.3901,0.268,0.3647,1.29,0.7536,0.632,0.5556,0.5204,0.4649,0.6565,0.5154,0.5831,1.0509
175,63,-0.8546,0.6505,0.4048,0.4523,0.1179,0.0583,0.3643,0.8192,-0.28,0.5808,1.8798,-0.585,0.7308,1.9331,1.2746,1.613,0.6625,1.349,0.8343,2.2141,3.2914
175,-55,0.3064,0.5243,0.5735,0.415,0.5877,1.0284,0.4683,0.2336,0.3365,0.366,0.559,0.2751,0.7113,0.6529,0.5614,0.3961,0.2592,0.3101,0.6857,0.4515,0.5824
175,31,0.0074,-0.0523,-0.1665,-0.1895,0.0054,-0.0484,0.6816,0.5169,-0.4641,0.0295,-0.3974,0.8254,0.6983,0.5772,0.1877,0.2691,0.6522,0.6022,0.3888,0.1812,0.6261
175,73,-0.415,0.5964,0.6449,0.3451,0.1149,-0.0107,0.8722,1.2329,0.0533,0.5601,1.7944,-0.1086,0.676,2.117,1.4532,2.0625,0.9691,1.749,0.9477,2.4111,3.5611
175,21,-0.0368,-0.1414,0.0151,-0.3961,0.2382,-0.2547,0.2447,-0.1044,-0.3196,0.0545,0.1559,0.2265,0.6753,0.1397,0.3454,0.4692,0.4425,0.2219,0.4928,0.3424,0.5523
175,-39,-0.2539,0.3371,0.1065,0.0091,0.6306,0.4342,0.6656,0.1927,-0.5227,0.0559,0.0508,1.058,0.6637,0.3958,0.2039,0.1351,0.2284,0.3686,0.4255,0.4083,0.7622
175,-45,-0.0869,0.4305,0.4349,-0.1585,0.4456,0.636,0.022,0.1306,-0.3369,-0.0962,0.1924,0.5628,0.6485,0.293,0.1716,-0.0413,-0.1857,0.1144,0.5095,0.1825,0.5764
175,-15,0.0878,-0.1441,0.0167,0.0943,0.2593,-0.1954,0.3444,0.2344,-0.0973,0.1261,0.2948,0.2923,0.6476,0.5871,0.6255,0.7107,0.4671,0.7502,0.6499,0.4008,0.6968
175,-21,0.228,0.0221,0.1315,-0.1001,0.2233,-0.3388,0.5553,0.1951,-0.2662,-0.1996,0.3647,0.6753,0.6403,0.4164,0.3805,0.4772,0.6394,0.6956,0.5331,0.2632,0.669
175,-33,-0.0198,0.1502,0.2499,0.105,0.3856,0.1487,0.6515,0.1841,-0.435,0.1296,0.3034,1.1539,0.6395,0.5735,0.5209,0.4436,0.3623,0.5308,0.3206,0.565,0.9733
175,75,-0.2218,0.4249,0.7392,0.2886,0.1769,0.0225,0.9682,1.3845,0.1253,0.6543,1.557,0.0939,0.6337,2.0517,1.4504,2.1274,1.1222,1.9055,1.071,2.3309,3.3542
175,33,-0.1893,-0.0402,0.0062,-0.1569,-0.1531,-0.1115,0.7893,0.5576,-0.3668,0.0056,-0.6638,0.8311,0.6134,0.6111,0.2464,0.2794,0.6466,0.662,0.39,0.069,0.684
175,-53,0.1762,0.4362,0.5185,0.3644,0.5723,0.8715,0.2193,0.1528,0.1734,0.1367,0.3559,0.1209,0.6029,0.4828,0.3455,0.2044,0.0865,0.2171,0.5266,0.3429,0.4149
175,-13,0.1131,0.0992,0.2035,0.332,0.2882,0.0354,0.3107,0.3831,0.0834,0.36,0.3712,0.3251,0.6013,0.6276,0.6283,0.7465,0.4731,0.6567,0.6184,0.503,0.7936
175,-61,0.5772,0.7911,0.8125,0.6153,0.8048,1.1435,0.791,0.5904,1.0066,0.9079,0.7905,0.3163,0.5985,0.9351,0.981,0.5273,0.6385,0.8011,0.8093,0.7617,0.7417
175,81,-0.194,-0.5224,0.9161,0.1345,0.0793,-0.302,0.6441,1.5704,-0.5121,1.2275,-0.0292,-0.0345,0.5826,1.4013,1.1477,1.2847,1.0606,2.3145,1.2032,1.9178,2.2169
175,-31,0.0377,0.0678,0.3582,0.1203,0.2589,0.016,0.5937,0.1084,-0.3679,0.0619,0.2509,1.0271,0.5792,0.4857,0.549,0.41,0.3561,0.5425,0.2482,0.6074,0.9699
175,-29,0.0558,-0.0153,0.3307,0.1029,0.1406,-0.0688,0.5477,0.0762,-0.3248,-0.0697,0.2565,0.9441,0.5611,0.4352,0.5641,0.3461,0.4209,0.5415,0.227,0.5301,0.8738
175,19,-0.216,-0.2093,0.0336,-0.4183,0.1898,-0.2012,0.2201,-0.0409,-0.3712,0.1516,0.2037,0.0732,0.535,0.1856,0.4014,0.4645,0.4318,0.2253,0.4807,0.4025,0.5384
175,79,-0.1638,-0.3385,0.868,0.1625,0.0708,-0.2235,0.7344,1.5395,-0.348,1.0791,0.244,0.0008,0.5293,1.4807,1.1966,1.4274,1.043,2.2198,1.1291,1.9914,2.3553
175,-11,0.0465,0.0891,0.1805,0.3855,0.2505,0.0982,0.2122,0.431,0.1744,0.4898,0.3546,0.2151,0.5207,0.7131,0.6711,0.7396,0.4477,0.5454,0.6187,0.6336,0.838
175,-27,0.1832,-0.0052,0.2601,0.0207,0.0418,-0.1905,0.515,0.1162,-0.3191,-0.212,0.2615,0.878,0.5089,0.4364,0.5252,0.2566,0.495,0.5852,0.2202,0.3592,0.8357
175,-23,0.2615,0.0251,0.1704,-0.0658,0.1807,-0.3712,0.5253,0.1694,-0.3229,-0.2559,0.3145,0.7306,0.4965,0.4113,0.374,0.3099,0.5714,0.6019,0.4192,0.2009,0.6843
175,77,-0.123,0.1218,0.7251,0.1923,0.0944,-0.0427,0.9163,1.3738,0.1405,0.6385,1.0837,0.247,0.4716,1.7406,1.3578,1.9141,1.1085,1.9857,1.0658,2.1739,2.8194
175,-51,0.016,0.3783,0.5108,0.248,0.5616,0.6992,0.0026,0.0231,-0.0186,-0.0307,0.1499,-0.0428,0.4643,0.2846,0.1785,-0.0803,-0.1367,0.1141,0.3741,0.2099,0.2466
175,-25,0.2904,0.0267,0.2022,-0.0453,0.0828,-0.328,0.5029,0.1528,-0.3323,-0.2656,0.2557,0.8207,0.443,0.4327,0.4414,0.2139,0.5169,0.6129,0.2777,0.2242,0.7975
175,35,-0.3026,0.0268,0.0543,-0.2682,-0.2386,-0.2493,0.5341,0.6604,-0.3329,-0.1791,-0.7684,0.7995,0.4237,0.7326,0.3118,0.2088,0.5837,0.8434,0.5276,-0.0717,0.6815
175,-9,0.0266,0.1317,0.2518,0.4153,0.1977,0.2349,0.1127,0.4948,0.2397,0.6086,0.3531,0.1107,0.4118,0.7839,0.7138,0.6956,0.3644,0.3595,0.5904,0.7731,0.8504
175,-77,-1.1424,-0.8983,0.6298,-0.2497,0.3118,0.3532,1.0608,0.6061,0.121,-0.2334,0.7515,0.3342,0.3928,0.6221,-0.0694,1.0982,0.9097,1.3843,1.2688,0.7557,0.669
175,-79,-1.1569,-0.9535,0.6004,-0.3061,0.3046,0.2557,1.0766,0.5836,0.1149,-0.2445,0.7262,0.2716,0.3925,0.6355,-0.0912,1.0683,0.8425,1.3606,1.2492,0.7239,0.6388
175,61,-0.526,0.2427,0.2724,0.3285,0.184,0.3365,0.3915,0.6538,0.2281,0.5379,1.3185,-0.1246,0.3912,1.2934,1.2609,1.063,0.6379,1.045,0.5823,1.6554,1.9995
175,-67,-0.6189,0.1543,1.217,0.3451,0.1463,0.8776,0.6333,0.8077,0.2177,-0.0745,0.6792,0.3688,0.3849,0.3708,0.3785,1.1791,1.1423,1.4501,1.1884,0.8635,1.0315
175,17,-0.3593,-0.209,0.1317,-0.42,0.1568,-0.0584,0.2173,0.0682,-0.35,0.2712,0.2953,-0.027,0.3832,0.2907,0.4523,0.4623,0.4047,0.2617,0.4543,0.5145,0.5493
175,-75,-1.0789,-0.767,0.6876,-0.1821,0.3083,0.4432,1.0199,0.6351,0.1297,-0.2143,0.7511,0.3561,0.3801,0.5805,-0.0416,1.0979,0.9572,1.3859,1.255,0.765,0.7112
175,-69,-0.7819,-0.1653,0.999,0.128,0.2292,0.7561,0.745,0.7331,0.1595,-0.1282,0.742,0.4311,0.3773,0.4272,0.1969,1.1375,1.1187,1.4348,1.2162,0.8464,0.9444
175,-73,-1.0159,-0.6384,0.7442,-0.1258,0.2971,0.5374,0.9782,0.657,0.1372,-0.1921,0.7502,0.376,0.3658,0.5467,-0.0145,1.102,1.0048,1.3956,1.242,0.7643,0.7475
175,-71,-0.9354,-0.4737,0.8218,-0.0498,0.277,0.6228,0.9049,0.6805,0.1452,-0.1683,0.7567,0.4056,0.3615,0.5049,0.0365,1.114,1.0551,1.4123,1.2293,0.7815,0.8074
175,-81,-1.1284,-0.9321,0.5899,-0.3461,0.2877,0.1644,1.045,0.5597,0.0906,-0.2655,0.6808,0.1973,0.3538,0.6248,-0.0878,1.0045,0.8043,1.3193,1.2136,0.6983,0.6179
175,37,-0.2754,0.1913,0.0209,-0.4066,-0.3633,-0.3589,0.1993,0.8139,-0.4091,-0.2234,-0.616,0.6511,0.3426,0.7995,0.3944,0.1592,0.635,1.0539,0.7033,-0.2807,0.5685
175,-47,-0.1992,0.3617,0.5445,-0.1341,0.5232,0.6515,-0.2302,-0.0477,-0.4092,-0.2516,-0.0636,0.0039,0.3045,-0.1283,-0.1051,-0.5642,-0.6354,-0.1252,0.2381,-0.1325,0.2184
175,-49,-0.1511,0.3452,0.5468,0.025,0.5211,0.6478,-0.1712,-0.0423,-0.267,-0.1598,-0.0249,-0.146,0.2915,-0.0165,-0.0053,-0.4381,-0.4719,-0.0742,0.2094,-0.0395,0.1154
175,39,-0.2207,0.3077,0.0737,-0.4468,-0.6576,-0.6214,0.0481,0.9602,-0.3164,0.0773,-0.4625,0.4734,0.2778,0.6308,0.4055,0.2199,0.6534,1.0786,0.8056,-0.3183,0.2461
175,-65,0.4278,0.6781,0.689,0.425,0.5621,0.8366,0.5442,0.3883,0.8154,0.6254,0.4771,0.0727,0.2634,0.5878,0.6615,0.2125,0.3414,0.4943,0.4269,0.423,0.4639
175,-63,0.4278,0.6781,0.689,0.425,0.5621,0.8366,0.5442,0.3883,0.8154,0.6254,0.4771,0.0727,0.2634,0.5878,0.6615,0.2125,0.3414,0.4943,0.4269,0.423,0.4639
175,-7,0.0459,0.2003,0.327,0.4027,0.095,0.3721,-0.0112,0.5508,0.2752,0.6649,0.3372,-0.0324,0.2474,0.8155,0.7378,0.6224,0.2437,0.1096,0.4989,0.8837,0.8136
175,45,-0.4942,-0.4189,-0.0975,-0.0555,0.1073,-0.4849,-0.3426,0.3766,-0.3388,0.7654,0.6571,0.4604,0.2052,0.0879,0.3102,0.6222,0.9137,0.7844,1.0581,0.4977,0.1519
175,15,-0.4216,-0.1078,0.2948,-0.4307,0.041,0.0632,0.192,0.1902,-0.3088,0.2977,0.3991,-0.1204,0.1832,0.3106,0.4063,0.3687,0.2275,0.1943,0.356,0.631,0.5044
175,47,-0.1798,-0.2129,0.0967,0.1155,0.4197,-0.0173,0.0505,0.5938,-0.1449,0.4474,0.8792,0.3473,0.1783,0.278,0.5614,0.7497,0.7202,0.6581,0.838,0.7836,0.3614
